"","ID","Vehicles"
"8865",20170701084,6
"8866",20170701094,7
"8867",20170701104,8
"8868",20170701114,9
"8869",20170701124,10
"8870",20170701134,9
"8871",20170701144,9
"8872",20170701154,9
"8873",20170701164,9
"8874",20170701174,9
"8875",20170701184,9
"8876",20170701194,10
"8877",20170701204,10
"8878",20170701214,9
"8879",20170701224,9
"8880",20170701234,9
"8881",20170702004,9
"8882",20170702014,7
"8883",20170702024,6
"8884",20170702034,5
"8885",20170702044,5
"8886",20170702054,4
"8887",20170702064,5
"8888",20170702074,5
"8889",20170702084,6
"8890",20170702094,7
"8891",20170702104,9
"8892",20170702114,10
"8893",20170702124,10
"8894",20170702134,9
"8895",20170702144,10
"8896",20170702154,10
"8897",20170702164,10
"8898",20170702174,10
"8899",20170702184,10
"8900",20170702194,11
"8901",20170702204,11
"8902",20170702214,10
"8903",20170702224,10
"8904",20170702234,9
"8905",20170703004,8
"8906",20170703014,7
"8907",20170703024,6
"8908",20170703034,5
"8909",20170703044,5
"8910",20170703054,4
"8911",20170703064,5
"8912",20170703074,5
"8913",20170703084,6
"8914",20170703094,7
"8915",20170703104,8
"8916",20170703114,9
"8917",20170703124,10
"8918",20170703134,9
"8919",20170703144,10
"8920",20170703154,10
"8921",20170703164,9
"8922",20170703174,9
"8923",20170703184,10
"8924",20170703194,10
"8925",20170703204,10
"8926",20170703214,10
"8927",20170703224,10
"8928",20170703234,9
"8929",20170704004,8
"8930",20170704014,6
"8931",20170704024,6
"8932",20170704034,5
"8933",20170704044,4
"8934",20170704054,4
"8935",20170704064,4
"8936",20170704074,5
"8937",20170704084,5
"8938",20170704094,6
"8939",20170704104,8
"8940",20170704114,9
"8941",20170704124,9
"8942",20170704134,8
"8943",20170704144,9
"8944",20170704154,9
"8945",20170704164,9
"8946",20170704174,9
"8947",20170704184,9
"8948",20170704194,10
"8949",20170704204,10
"8950",20170704214,9
"8951",20170704224,9
"8952",20170704234,9
"8953",20170705004,8
"8954",20170705014,6
"8955",20170705024,6
"8956",20170705034,5
"8957",20170705044,4
"8958",20170705054,4
"8959",20170705064,4
"8960",20170705074,5
"8961",20170705084,5
"8962",20170705094,6
"8963",20170705104,8
"8964",20170705114,9
"8965",20170705124,9
"8966",20170705134,8
"8967",20170705144,9
"8968",20170705154,9
"8969",20170705164,9
"8970",20170705174,9
"8971",20170705184,9
"8972",20170705194,10
"8973",20170705204,10
"8974",20170705214,9
"8975",20170705224,9
"8976",20170705234,9
"8977",20170706004,8
"8978",20170706014,7
"8979",20170706024,6
"8980",20170706034,5
"8981",20170706044,4
"8982",20170706054,4
"8983",20170706064,4
"8984",20170706074,5
"8985",20170706084,6
"8986",20170706094,7
"8987",20170706104,8
"8988",20170706114,9
"8989",20170706124,10
"8990",20170706134,9
"8991",20170706144,9
"8992",20170706154,9
"8993",20170706164,9
"8994",20170706174,9
"8995",20170706184,9
"8996",20170706194,10
"8997",20170706204,10
"8998",20170706214,9
"8999",20170706224,9
"9000",20170706234,9
"9001",20170707004,8
"9002",20170707014,7
"9003",20170707024,6
"9004",20170707034,5
"9005",20170707044,4
"9006",20170707054,4
"9007",20170707064,4
"9008",20170707074,5
"9009",20170707084,6
"9010",20170707094,7
"9011",20170707104,8
"9012",20170707114,9
"9013",20170707124,10
"9014",20170707134,9
"9015",20170707144,9
"9016",20170707154,9
"9017",20170707164,9
"9018",20170707174,9
"9019",20170707184,9
"9020",20170707194,10
"9021",20170707204,10
"9022",20170707214,9
"9023",20170707224,9
"9024",20170707234,9
"9025",20170708004,8
"9026",20170708014,7
"9027",20170708024,6
"9028",20170708034,5
"9029",20170708044,4
"9030",20170708054,4
"9031",20170708064,4
"9032",20170708074,5
"9033",20170708084,6
"9034",20170708094,7
"9035",20170708104,8
"9036",20170708114,9
"9037",20170708124,10
"9038",20170708134,9
"9039",20170708144,9
"9040",20170708154,9
"9041",20170708164,9
"9042",20170708174,9
"9043",20170708184,9
"9044",20170708194,10
"9045",20170708204,10
"9046",20170708214,10
"9047",20170708224,9
"9048",20170708234,9
"9049",20170709004,8
"9050",20170709014,7
"9051",20170709024,6
"9052",20170709034,5
"9053",20170709044,5
"9054",20170709054,4
"9055",20170709064,5
"9056",20170709074,5
"9057",20170709084,6
"9058",20170709094,7
"9059",20170709104,8
"9060",20170709114,10
"9061",20170709124,10
"9062",20170709134,9
"9063",20170709144,10
"9064",20170709154,10
"9065",20170709164,10
"9066",20170709174,10
"9067",20170709184,10
"9068",20170709194,10
"9069",20170709204,10
"9070",20170709214,10
"9071",20170709224,10
"9072",20170709234,9
"9073",20170710004,8
"9074",20170710014,7
"9075",20170710024,6
"9076",20170710034,5
"9077",20170710044,4
"9078",20170710054,4
"9079",20170710064,4
"9080",20170710074,5
"9081",20170710084,6
"9082",20170710094,7
"9083",20170710104,8
"9084",20170710114,9
"9085",20170710124,10
"9086",20170710134,9
"9087",20170710144,10
"9088",20170710154,10
"9089",20170710164,9
"9090",20170710174,9
"9091",20170710184,10
"9092",20170710194,10
"9093",20170710204,10
"9094",20170710214,10
"9095",20170710224,10
"9096",20170710234,9
"9097",20170711004,8
"9098",20170711014,7
"9099",20170711024,6
"9100",20170711034,5
"9101",20170711044,4
"9102",20170711054,4
"9103",20170711064,4
"9104",20170711074,5
"9105",20170711084,6
"9106",20170711094,7
"9107",20170711104,8
"9108",20170711114,9
"9109",20170711124,9
"9110",20170711134,9
"9111",20170711144,9
"9112",20170711154,9
"9113",20170711164,9
"9114",20170711174,9
"9115",20170711184,9
"9116",20170711194,10
"9117",20170711204,10
"9118",20170711214,9
"9119",20170711224,9
"9120",20170711234,9
"9121",20170712004,8
"9122",20170712014,7
"9123",20170712024,6
"9124",20170712034,5
"9125",20170712044,4
"9126",20170712054,4
"9127",20170712064,4
"9128",20170712074,5
"9129",20170712084,6
"9130",20170712094,7
"9131",20170712104,8
"9132",20170712114,9
"9133",20170712124,10
"9134",20170712134,9
"9135",20170712144,9
"9136",20170712154,9
"9137",20170712164,9
"9138",20170712174,9
"9139",20170712184,9
"9140",20170712194,10
"9141",20170712204,10
"9142",20170712214,10
"9143",20170712224,9
"9144",20170712234,9
"9145",20170713004,8
"9146",20170713014,7
"9147",20170713024,6
"9148",20170713034,5
"9149",20170713044,4
"9150",20170713054,4
"9151",20170713064,4
"9152",20170713074,5
"9153",20170713084,6
"9154",20170713094,7
"9155",20170713104,8
"9156",20170713114,9
"9157",20170713124,10
"9158",20170713134,9
"9159",20170713144,9
"9160",20170713154,9
"9161",20170713164,9
"9162",20170713174,9
"9163",20170713184,9
"9164",20170713194,10
"9165",20170713204,10
"9166",20170713214,10
"9167",20170713224,9
"9168",20170713234,9
"9169",20170714004,8
"9170",20170714014,7
"9171",20170714024,6
"9172",20170714034,5
"9173",20170714044,4
"9174",20170714054,4
"9175",20170714064,4
"9176",20170714074,5
"9177",20170714084,6
"9178",20170714094,7
"9179",20170714104,8
"9180",20170714114,9
"9181",20170714124,10
"9182",20170714134,9
"9183",20170714144,9
"9184",20170714154,9
"9185",20170714164,9
"9186",20170714174,9
"9187",20170714184,9
"9188",20170714194,10
"9189",20170714204,10
"9190",20170714214,9
"9191",20170714224,9
"9192",20170714234,9
"9193",20170715004,8
"9194",20170715014,7
"9195",20170715024,6
"9196",20170715034,5
"9197",20170715044,5
"9198",20170715054,4
"9199",20170715064,5
"9200",20170715074,5
"9201",20170715084,6
"9202",20170715094,7
"9203",20170715104,8
"9204",20170715114,9
"9205",20170715124,10
"9206",20170715134,9
"9207",20170715144,10
"9208",20170715154,10
"9209",20170715164,9
"9210",20170715174,9
"9211",20170715184,10
"9212",20170715194,10
"9213",20170715204,10
"9214",20170715214,10
"9215",20170715224,10
"9216",20170715234,9
"9217",20170716004,8
"9218",20170716014,7
"9219",20170716024,6
"9220",20170716034,5
"9221",20170716044,5
"9222",20170716054,4
"9223",20170716064,5
"9224",20170716074,5
"9225",20170716084,6
"9226",20170716094,7
"9227",20170716104,9
"9228",20170716114,10
"9229",20170716124,10
"9230",20170716134,9
"9231",20170716144,10
"9232",20170716154,10
"9233",20170716164,10
"9234",20170716174,10
"9235",20170716184,10
"9236",20170716194,10
"9237",20170716204,10
"9238",20170716214,10
"9239",20170716224,10
"9240",20170716234,9
"9241",20170717004,8
"9242",20170717014,7
"9243",20170717024,6
"9244",20170717034,5
"9245",20170717044,5
"9246",20170717054,4
"9247",20170717064,5
"9248",20170717074,5
"9249",20170717084,6
"9250",20170717094,7
"9251",20170717104,8
"9252",20170717114,10
"9253",20170717124,10
"9254",20170717134,9
"9255",20170717144,10
"9256",20170717154,10
"9257",20170717164,10
"9258",20170717174,10
"9259",20170717184,10
"9260",20170717194,10
"9261",20170717204,10
"9262",20170717214,10
"9263",20170717224,10
"9264",20170717234,9
"9265",20170718004,9
"9266",20170718014,7
"9267",20170718024,6
"9268",20170718034,5
"9269",20170718044,5
"9270",20170718054,4
"9271",20170718064,5
"9272",20170718074,5
"9273",20170718084,6
"9274",20170718094,7
"9275",20170718104,9
"9276",20170718114,10
"9277",20170718124,10
"9278",20170718134,9
"9279",20170718144,10
"9280",20170718154,10
"9281",20170718164,10
"9282",20170718174,10
"9283",20170718184,10
"9284",20170718194,11
"9285",20170718204,11
"9286",20170718214,10
"9287",20170718224,10
"9288",20170718234,9
"9289",20170719004,9
"9290",20170719014,7
"9291",20170719024,6
"9292",20170719034,5
"9293",20170719044,5
"9294",20170719054,4
"9295",20170719064,5
"9296",20170719074,5
"9297",20170719084,6
"9298",20170719094,7
"9299",20170719104,9
"9300",20170719114,10
"9301",20170719124,10
"9302",20170719134,9
"9303",20170719144,10
"9304",20170719154,10
"9305",20170719164,10
"9306",20170719174,10
"9307",20170719184,10
"9308",20170719194,11
"9309",20170719204,11
"9310",20170719214,10
"9311",20170719224,10
"9312",20170719234,10
"9313",20170720004,9
"9314",20170720014,7
"9315",20170720024,7
"9316",20170720034,6
"9317",20170720044,5
"9318",20170720054,5
"9319",20170720064,5
"9320",20170720074,6
"9321",20170720084,6
"9322",20170720094,7
"9323",20170720104,9
"9324",20170720114,10
"9325",20170720124,11
"9326",20170720134,10
"9327",20170720144,11
"9328",20170720154,11
"9329",20170720164,10
"9330",20170720174,10
"9331",20170720184,11
"9332",20170720194,11
"9333",20170720204,11
"9334",20170720214,11
"9335",20170720224,10
"9336",20170720234,10
"9337",20170721004,9
"9338",20170721014,7
"9339",20170721024,6
"9340",20170721034,5
"9341",20170721044,5
"9342",20170721054,5
"9343",20170721064,5
"9344",20170721074,5
"9345",20170721084,6
"9346",20170721094,7
"9347",20170721104,9
"9348",20170721114,10
"9349",20170721124,11
"9350",20170721134,10
"9351",20170721144,10
"9352",20170721154,10
"9353",20170721164,10
"9354",20170721174,10
"9355",20170721184,10
"9356",20170721194,11
"9357",20170721204,11
"9358",20170721214,10
"9359",20170721224,10
"9360",20170721234,10
"9361",20170722004,9
"9362",20170722014,7
"9363",20170722024,7
"9364",20170722034,6
"9365",20170722044,5
"9366",20170722054,5
"9367",20170722064,5
"9368",20170722074,6
"9369",20170722084,6
"9370",20170722094,7
"9371",20170722104,9
"9372",20170722114,10
"9373",20170722124,11
"9374",20170722134,10
"9375",20170722144,11
"9376",20170722154,11
"9377",20170722164,10
"9378",20170722174,10
"9379",20170722184,11
"9380",20170722194,11
"9381",20170722204,11
"9382",20170722214,11
"9383",20170722224,10
"9384",20170722234,10
"9385",20170723004,9
"9386",20170723014,8
"9387",20170723024,7
"9388",20170723034,6
"9389",20170723044,5
"9390",20170723054,5
"9391",20170723064,5
"9392",20170723074,6
"9393",20170723084,6
"9394",20170723094,8
"9395",20170723104,9
"9396",20170723114,11
"9397",20170723124,11
"9398",20170723134,10
"9399",20170723144,11
"9400",20170723154,11
"9401",20170723164,11
"9402",20170723174,11
"9403",20170723184,11
"9404",20170723194,11
"9405",20170723204,11
"9406",20170723214,11
"9407",20170723224,11
"9408",20170723234,10
"9409",20170724004,9
"9410",20170724014,7
"9411",20170724024,6
"9412",20170724034,6
"9413",20170724044,5
"9414",20170724054,5
"9415",20170724064,5
"9416",20170724074,6
"9417",20170724084,6
"9418",20170724094,7
"9419",20170724104,9
"9420",20170724114,10
"9421",20170724124,11
"9422",20170724134,10
"9423",20170724144,10
"9424",20170724154,10
"9425",20170724164,10
"9426",20170724174,10
"9427",20170724184,10
"9428",20170724194,11
"9429",20170724204,11
"9430",20170724214,10
"9431",20170724224,10
"9432",20170724234,10
"9433",20170725004,8
"9434",20170725014,7
"9435",20170725024,6
"9436",20170725034,5
"9437",20170725044,5
"9438",20170725054,4
"9439",20170725064,5
"9440",20170725074,5
"9441",20170725084,6
"9442",20170725094,7
"9443",20170725104,8
"9444",20170725114,9
"9445",20170725124,10
"9446",20170725134,9
"9447",20170725144,10
"9448",20170725154,10
"9449",20170725164,9
"9450",20170725174,9
"9451",20170725184,10
"9452",20170725194,10
"9453",20170725204,10
"9454",20170725214,10
"9455",20170725224,10
"9456",20170725234,9
"9457",20170726004,8
"9458",20170726014,7
"9459",20170726024,6
"9460",20170726034,5
"9461",20170726044,5
"9462",20170726054,4
"9463",20170726064,5
"9464",20170726074,5
"9465",20170726084,6
"9466",20170726094,7
"9467",20170726104,8
"9468",20170726114,9
"9469",20170726124,10
"9470",20170726134,9
"9471",20170726144,10
"9472",20170726154,10
"9473",20170726164,9
"9474",20170726174,9
"9475",20170726184,10
"9476",20170726194,10
"9477",20170726204,10
"9478",20170726214,10
"9479",20170726224,10
"9480",20170726234,9
"9481",20170727004,8
"9482",20170727014,7
"9483",20170727024,6
"9484",20170727034,5
"9485",20170727044,5
"9486",20170727054,4
"9487",20170727064,5
"9488",20170727074,5
"9489",20170727084,6
"9490",20170727094,7
"9491",20170727104,9
"9492",20170727114,10
"9493",20170727124,10
"9494",20170727134,9
"9495",20170727144,10
"9496",20170727154,10
"9497",20170727164,10
"9498",20170727174,10
"9499",20170727184,10
"9500",20170727194,10
"9501",20170727204,10
"9502",20170727214,10
"9503",20170727224,10
"9504",20170727234,9
"9505",20170728004,9
"9506",20170728014,7
"9507",20170728024,6
"9508",20170728034,5
"9509",20170728044,5
"9510",20170728054,5
"9511",20170728064,5
"9512",20170728074,5
"9513",20170728084,6
"9514",20170728094,7
"9515",20170728104,9
"9516",20170728114,10
"9517",20170728124,10
"9518",20170728134,9
"9519",20170728144,10
"9520",20170728154,10
"9521",20170728164,10
"9522",20170728174,10
"9523",20170728184,10
"9524",20170728194,11
"9525",20170728204,11
"9526",20170728214,10
"9527",20170728224,10
"9528",20170728234,10
"9529",20170729004,9
"9530",20170729014,7
"9531",20170729024,6
"9532",20170729034,6
"9533",20170729044,5
"9534",20170729054,5
"9535",20170729064,5
"9536",20170729074,6
"9537",20170729084,6
"9538",20170729094,7
"9539",20170729104,9
"9540",20170729114,10
"9541",20170729124,11
"9542",20170729134,10
"9543",20170729144,10
"9544",20170729154,10
"9545",20170729164,10
"9546",20170729174,10
"9547",20170729184,10
"9548",20170729194,11
"9549",20170729204,11
"9550",20170729214,10
"9551",20170729224,10
"9552",20170729234,10
"9553",20170730004,9
"9554",20170730014,7
"9555",20170730024,6
"9556",20170730034,6
"9557",20170730044,5
"9558",20170730054,5
"9559",20170730064,5
"9560",20170730074,5
"9561",20170730084,6
"9562",20170730094,7
"9563",20170730104,9
"9564",20170730114,10
"9565",20170730124,11
"9566",20170730134,10
"9567",20170730144,10
"9568",20170730154,10
"9569",20170730164,10
"9570",20170730174,10
"9571",20170730184,10
"9572",20170730194,11
"9573",20170730204,11
"9574",20170730214,10
"9575",20170730224,10
"9576",20170730234,10
"9577",20170731004,8
"9578",20170731014,7
"9579",20170731024,6
"9580",20170731034,5
"9581",20170731044,5
"9582",20170731054,4
"9583",20170731064,5
"9584",20170731074,5
"9585",20170731084,6
"9586",20170731094,7
"9587",20170731104,9
"9588",20170731114,10
"9589",20170731124,10
"9590",20170731134,9
"9591",20170731144,10
"9592",20170731154,10
"9593",20170731164,10
"9594",20170731174,10
"9595",20170731184,10
"9596",20170731194,10
"9597",20170731204,10
"9598",20170731214,10
"9599",20170731224,10
"9600",20170731234,9
"9601",20170801004,8
"9602",20170801014,6
"9603",20170801024,6
"9604",20170801034,5
"9605",20170801044,4
"9606",20170801054,4
"9607",20170801064,4
"9608",20170801074,5
"9609",20170801084,5
"9610",20170801094,6
"9611",20170801104,8
"9612",20170801114,9
"9613",20170801124,9
"9614",20170801134,8
"9615",20170801144,9
"9616",20170801154,9
"9617",20170801164,9
"9618",20170801174,9
"9619",20170801184,9
"9620",20170801194,10
"9621",20170801204,10
"9622",20170801214,9
"9623",20170801224,9
"9624",20170801234,9
"9625",20170802004,8
"9626",20170802014,7
"9627",20170802024,6
"9628",20170802034,5
"9629",20170802044,5
"9630",20170802054,4
"9631",20170802064,5
"9632",20170802074,5
"9633",20170802084,6
"9634",20170802094,7
"9635",20170802104,8
"9636",20170802114,10
"9637",20170802124,10
"9638",20170802134,9
"9639",20170802144,10
"9640",20170802154,10
"9641",20170802164,10
"9642",20170802174,10
"9643",20170802184,10
"9644",20170802194,10
"9645",20170802204,10
"9646",20170802214,10
"9647",20170802224,10
"9648",20170802234,9
"9649",20170803004,8
"9650",20170803014,7
"9651",20170803024,6
"9652",20170803034,5
"9653",20170803044,4
"9654",20170803054,4
"9655",20170803064,4
"9656",20170803074,5
"9657",20170803084,6
"9658",20170803094,7
"9659",20170803104,8
"9660",20170803114,9
"9661",20170803124,10
"9662",20170803134,9
"9663",20170803144,9
"9664",20170803154,10
"9665",20170803164,9
"9666",20170803174,9
"9667",20170803184,10
"9668",20170803194,10
"9669",20170803204,10
"9670",20170803214,10
"9671",20170803224,9
"9672",20170803234,9
"9673",20170804004,8
"9674",20170804014,6
"9675",20170804024,6
"9676",20170804034,5
"9677",20170804044,4
"9678",20170804054,4
"9679",20170804064,4
"9680",20170804074,5
"9681",20170804084,5
"9682",20170804094,6
"9683",20170804104,8
"9684",20170804114,9
"9685",20170804124,9
"9686",20170804134,8
"9687",20170804144,9
"9688",20170804154,9
"9689",20170804164,9
"9690",20170804174,9
"9691",20170804184,9
"9692",20170804194,10
"9693",20170804204,9
"9694",20170804214,9
"9695",20170804224,9
"9696",20170804234,8
"9697",20170805004,8
"9698",20170805014,6
"9699",20170805024,6
"9700",20170805034,5
"9701",20170805044,4
"9702",20170805054,4
"9703",20170805064,4
"9704",20170805074,5
"9705",20170805084,5
"9706",20170805094,6
"9707",20170805104,8
"9708",20170805114,9
"9709",20170805124,9
"9710",20170805134,8
"9711",20170805144,9
"9712",20170805154,9
"9713",20170805164,9
"9714",20170805174,9
"9715",20170805184,9
"9716",20170805194,10
"9717",20170805204,10
"9718",20170805214,9
"9719",20170805224,9
"9720",20170805234,8
"9721",20170806004,8
"9722",20170806014,6
"9723",20170806024,6
"9724",20170806034,5
"9725",20170806044,4
"9726",20170806054,4
"9727",20170806064,4
"9728",20170806074,5
"9729",20170806084,5
"9730",20170806094,6
"9731",20170806104,8
"9732",20170806114,9
"9733",20170806124,9
"9734",20170806134,8
"9735",20170806144,9
"9736",20170806154,9
"9737",20170806164,9
"9738",20170806174,9
"9739",20170806184,9
"9740",20170806194,10
"9741",20170806204,10
"9742",20170806214,9
"9743",20170806224,9
"9744",20170806234,9
"9745",20170807004,8
"9746",20170807014,7
"9747",20170807024,6
"9748",20170807034,5
"9749",20170807044,4
"9750",20170807054,4
"9751",20170807064,4
"9752",20170807074,5
"9753",20170807084,6
"9754",20170807094,6
"9755",20170807104,8
"9756",20170807114,9
"9757",20170807124,9
"9758",20170807134,9
"9759",20170807144,9
"9760",20170807154,9
"9761",20170807164,9
"9762",20170807174,9
"9763",20170807184,9
"9764",20170807194,10
"9765",20170807204,10
"9766",20170807214,9
"9767",20170807224,9
"9768",20170807234,9
"9769",20170808004,8
"9770",20170808014,7
"9771",20170808024,6
"9772",20170808034,5
"9773",20170808044,4
"9774",20170808054,4
"9775",20170808064,4
"9776",20170808074,5
"9777",20170808084,6
"9778",20170808094,7
"9779",20170808104,8
"9780",20170808114,9
"9781",20170808124,9
"9782",20170808134,9
"9783",20170808144,9
"9784",20170808154,9
"9785",20170808164,9
"9786",20170808174,9
"9787",20170808184,9
"9788",20170808194,10
"9789",20170808204,10
"9790",20170808214,9
"9791",20170808224,9
"9792",20170808234,9
"9793",20170809004,8
"9794",20170809014,7
"9795",20170809024,6
"9796",20170809034,5
"9797",20170809044,4
"9798",20170809054,4
"9799",20170809064,4
"9800",20170809074,5
"9801",20170809084,6
"9802",20170809094,7
"9803",20170809104,8
"9804",20170809114,9
"9805",20170809124,10
"9806",20170809134,9
"9807",20170809144,10
"9808",20170809154,10
"9809",20170809164,9
"9810",20170809174,9
"9811",20170809184,10
"9812",20170809194,10
"9813",20170809204,10
"9814",20170809214,10
"9815",20170809224,10
"9816",20170809234,9
"9817",20170810004,8
"9818",20170810014,7
"9819",20170810024,6
"9820",20170810034,5
"9821",20170810044,4
"9822",20170810054,4
"9823",20170810064,4
"9824",20170810074,5
"9825",20170810084,6
"9826",20170810094,7
"9827",20170810104,8
"9828",20170810114,9
"9829",20170810124,10
"9830",20170810134,9
"9831",20170810144,9
"9832",20170810154,9
"9833",20170810164,9
"9834",20170810174,9
"9835",20170810184,9
"9836",20170810194,10
"9837",20170810204,10
"9838",20170810214,9
"9839",20170810224,9
"9840",20170810234,9
"9841",20170811004,8
"9842",20170811014,6
"9843",20170811024,6
"9844",20170811034,5
"9845",20170811044,4
"9846",20170811054,4
"9847",20170811064,4
"9848",20170811074,5
"9849",20170811084,5
"9850",20170811094,6
"9851",20170811104,8
"9852",20170811114,9
"9853",20170811124,9
"9854",20170811134,8
"9855",20170811144,9
"9856",20170811154,9
"9857",20170811164,9
"9858",20170811174,9
"9859",20170811184,9
"9860",20170811194,10
"9861",20170811204,10
"9862",20170811214,9
"9863",20170811224,9
"9864",20170811234,9
"9865",20170812004,8
"9866",20170812014,7
"9867",20170812024,6
"9868",20170812034,5
"9869",20170812044,4
"9870",20170812054,4
"9871",20170812064,4
"9872",20170812074,5
"9873",20170812084,6
"9874",20170812094,7
"9875",20170812104,8
"9876",20170812114,9
"9877",20170812124,9
"9878",20170812134,9
"9879",20170812144,9
"9880",20170812154,9
"9881",20170812164,9
"9882",20170812174,9
"9883",20170812184,9
"9884",20170812194,10
"9885",20170812204,10
"9886",20170812214,9
"9887",20170812224,9
"9888",20170812234,9
"9889",20170813004,8
"9890",20170813014,7
"9891",20170813024,6
"9892",20170813034,5
"9893",20170813044,4
"9894",20170813054,4
"9895",20170813064,4
"9896",20170813074,5
"9897",20170813084,6
"9898",20170813094,7
"9899",20170813104,8
"9900",20170813114,9
"9901",20170813124,9
"9902",20170813134,9
"9903",20170813144,9
"9904",20170813154,9
"9905",20170813164,9
"9906",20170813174,9
"9907",20170813184,9
"9908",20170813194,10
"9909",20170813204,10
"9910",20170813214,9
"9911",20170813224,9
"9912",20170813234,9
"9913",20170814004,8
"9914",20170814014,6
"9915",20170814024,6
"9916",20170814034,5
"9917",20170814044,4
"9918",20170814054,4
"9919",20170814064,4
"9920",20170814074,5
"9921",20170814084,5
"9922",20170814094,6
"9923",20170814104,8
"9924",20170814114,9
"9925",20170814124,9
"9926",20170814134,8
"9927",20170814144,9
"9928",20170814154,9
"9929",20170814164,9
"9930",20170814174,9
"9931",20170814184,9
"9932",20170814194,10
"9933",20170814204,10
"9934",20170814214,9
"9935",20170814224,9
"9936",20170814234,9
"9937",20170815004,8
"9938",20170815014,7
"9939",20170815024,6
"9940",20170815034,5
"9941",20170815044,4
"9942",20170815054,4
"9943",20170815064,4
"9944",20170815074,5
"9945",20170815084,6
"9946",20170815094,7
"9947",20170815104,8
"9948",20170815114,9
"9949",20170815124,10
"9950",20170815134,9
"9951",20170815144,9
"9952",20170815154,9
"9953",20170815164,9
"9954",20170815174,9
"9955",20170815184,9
"9956",20170815194,10
"9957",20170815204,10
"9958",20170815214,10
"9959",20170815224,9
"9960",20170815234,9
"9961",20170816004,8
"9962",20170816014,7
"9963",20170816024,6
"9964",20170816034,5
"9965",20170816044,5
"9966",20170816054,4
"9967",20170816064,5
"9968",20170816074,5
"9969",20170816084,6
"9970",20170816094,7
"9971",20170816104,8
"9972",20170816114,10
"9973",20170816124,10
"9974",20170816134,9
"9975",20170816144,10
"9976",20170816154,10
"9977",20170816164,10
"9978",20170816174,10
"9979",20170816184,10
"9980",20170816194,10
"9981",20170816204,10
"9982",20170816214,10
"9983",20170816224,10
"9984",20170816234,9
"9985",20170817004,8
"9986",20170817014,7
"9987",20170817024,6
"9988",20170817034,5
"9989",20170817044,4
"9990",20170817054,4
"9991",20170817064,4
"9992",20170817074,5
"9993",20170817084,6
"9994",20170817094,7
"9995",20170817104,8
"9996",20170817114,9
"9997",20170817124,10
"9998",20170817134,9
"9999",20170817144,10
"10000",20170817154,10
"10001",20170817164,9
"10002",20170817174,9
"10003",20170817184,10
"10004",20170817194,10
"10005",20170817204,10
"10006",20170817214,10
"10007",20170817224,10
"10008",20170817234,9
"10009",20170818004,8
"10010",20170818014,7
"10011",20170818024,6
"10012",20170818034,5
"10013",20170818044,5
"10014",20170818054,4
"10015",20170818064,5
"10016",20170818074,5
"10017",20170818084,6
"10018",20170818094,7
"10019",20170818104,9
"10020",20170818114,10
"10021",20170818124,10
"10022",20170818134,9
"10023",20170818144,10
"10024",20170818154,10
"10025",20170818164,10
"10026",20170818174,10
"10027",20170818184,10
"10028",20170818194,10
"10029",20170818204,10
"10030",20170818214,10
"10031",20170818224,10
"10032",20170818234,9
"10033",20170819004,9
"10034",20170819014,7
"10035",20170819024,6
"10036",20170819034,5
"10037",20170819044,5
"10038",20170819054,4
"10039",20170819064,5
"10040",20170819074,5
"10041",20170819084,6
"10042",20170819094,7
"10043",20170819104,9
"10044",20170819114,10
"10045",20170819124,10
"10046",20170819134,9
"10047",20170819144,10
"10048",20170819154,10
"10049",20170819164,10
"10050",20170819174,10
"10051",20170819184,10
"10052",20170819194,11
"10053",20170819204,11
"10054",20170819214,10
"10055",20170819224,10
"10056",20170819234,9
"10057",20170820004,9
"10058",20170820014,7
"10059",20170820024,6
"10060",20170820034,6
"10061",20170820044,5
"10062",20170820054,5
"10063",20170820064,5
"10064",20170820074,6
"10065",20170820084,6
"10066",20170820094,7
"10067",20170820104,9
"10068",20170820114,10
"10069",20170820124,11
"10070",20170820134,10
"10071",20170820144,10
"10072",20170820154,10
"10073",20170820164,10
"10074",20170820174,10
"10075",20170820184,10
"10076",20170820194,11
"10077",20170820204,11
"10078",20170820214,10
"10079",20170820224,10
"10080",20170820234,10
"10081",20170821004,9
"10082",20170821014,7
"10083",20170821024,6
"10084",20170821034,5
"10085",20170821044,5
"10086",20170821054,4
"10087",20170821064,5
"10088",20170821074,5
"10089",20170821084,6
"10090",20170821094,7
"10091",20170821104,9
"10092",20170821114,10
"10093",20170821124,10
"10094",20170821134,9
"10095",20170821144,10
"10096",20170821154,10
"10097",20170821164,10
"10098",20170821174,10
"10099",20170821184,10
"10100",20170821194,11
"10101",20170821204,11
"10102",20170821214,10
"10103",20170821224,10
"10104",20170821234,9
"10105",20170822004,9
"10106",20170822014,7
"10107",20170822024,6
"10108",20170822034,6
"10109",20170822044,5
"10110",20170822054,5
"10111",20170822064,5
"10112",20170822074,6
"10113",20170822084,6
"10114",20170822094,7
"10115",20170822104,9
"10116",20170822114,10
"10117",20170822124,11
"10118",20170822134,10
"10119",20170822144,10
"10120",20170822154,10
"10121",20170822164,10
"10122",20170822174,10
"10123",20170822184,10
"10124",20170822194,11
"10125",20170822204,11
"10126",20170822214,10
"10127",20170822224,10
"10128",20170822234,10
"10129",20170823004,9
"10130",20170823014,8
"10131",20170823024,7
"10132",20170823034,6
"10133",20170823044,5
"10134",20170823054,5
"10135",20170823064,5
